original_id,dataset,length_bucket,word_count,sentence,system,model_version,run_index,corrected,error,timestamp
conll14_940,conll14,long,36,"For Facebook , a comprehensive way of sharing is offered since multiple photos and videos can be uploaded , long notes can be published , even documents and data can be shared through Facebook nowadays .",claude,claude-sonnet-4-6,3,"For Facebook, a comprehensive way of sharing is offered since multiple photos and videos can be uploaded, long notes can be published, and even documents and data can be shared through Facebook nowadays.",,2026-06-23T16:36:38.049058
conll14_798,conll14,long,48,"In the past , it took a few days to receive a message as we need to post our letter and now , we can use e-mail which stands for electronic message to send messages to our friends or even use our handphone to send our messages .",claude,claude-sonnet-4-6,1,"In the past, it took a few days to receive a message as we needed to post our letters, but now we can use e-mail, which stands for electronic mail, to send messages to our friends, or even use our mobile phones to send messages.",,2026-06-23T16:36:40.541295
conll14_798,conll14,long,48,"In the past , it took a few days to receive a message as we need to post our letter and now , we can use e-mail which stands for electronic message to send messages to our friends or even use our handphone to send our messages .",claude,claude-sonnet-4-6,2,"In the past, it took a few days to receive a message as we needed to post our letters, but now we can use e-mail, which stands for electronic mail, to send messages to our friends, or even use our mobile phones to send messages.",,2026-06-23T16:36:43.212567
conll14_798,conll14,long,48,"In the past , it took a few days to receive a message as we need to post our letter and now , we can use e-mail which stands for electronic message to send messages to our friends or even use our handphone to send our messages .",claude,claude-sonnet-4-6,3,"In the past, it took a few days to receive a message as we needed to post our letters, but now we can use e-mail, which stands for electronic mail, to send messages to our friends, or even use our mobile phones to send messages.",,2026-06-23T16:36:45.679978
conll14_473,conll14,long,28,"Once we found we were carrying this genetic risk , it is better for us to tell our family members because they may carry it as well .",claude,claude-sonnet-4-6,1,"Once we found out we were carrying this genetic risk, it was better for us to tell our family members because they may carry it as well.",,2026-06-23T16:36:47.686968
conll14_473,conll14,long,28,"Once we found we were carrying this genetic risk , it is better for us to tell our family members because they may carry it as well .",claude,claude-sonnet-4-6,2,"Once we found out we were carrying this genetic risk, it was better for us to tell our family members because they might carry it as well.",,2026-06-23T16:36:49.838184
conll14_473,conll14,long,28,"Once we found we were carrying this genetic risk , it is better for us to tell our family members because they may carry it as well .",claude,claude-sonnet-4-6,3,"Once we found out we were carrying this genetic risk, it was better for us to tell our family members because they might carry it as well.",,2026-06-23T16:36:51.869477
conll14_187,conll14,long,29,"As the techonology has been advancing , it has reached a stage whereby the advancement triggers some ethical dilemmas in relation to the acutual use of the techonology .",claude,claude-sonnet-4-6,1,"As technology has been advancing, it has reached a stage where the advancement triggers some ethical dilemmas in relation to the actual use of the technology.",,2026-06-23T16:36:56.595516
conll14_187,conll14,long,29,"As the techonology has been advancing , it has reached a stage whereby the advancement triggers some ethical dilemmas in relation to the acutual use of the techonology .",claude,claude-sonnet-4-6,2,"As technology has been advancing, it has reached a stage where the advancement triggers some ethical dilemmas in relation to the actual use of the technology.",,2026-06-23T16:36:58.655251
conll14_187,conll14,long,29,"As the techonology has been advancing , it has reached a stage whereby the advancement triggers some ethical dilemmas in relation to the acutual use of the techonology .",claude,claude-sonnet-4-6,3,"As technology has been advancing, it has reached a stage where the advancement triggers some ethical dilemmas in relation to the actual use of the technology.",,2026-06-23T16:37:01.136488
conll14_365,conll14,long,27,"In this particular case , we are discussing about whether a person should tell his relatives about him having a RISK of a particular genetic disease .",claude,claude-sonnet-4-6,1,"In this particular case, we are discussing whether a person should tell his relatives about his having a risk of a particular genetic disease.",,2026-06-23T16:37:03.190071
conll14_365,conll14,long,27,"In this particular case , we are discussing about whether a person should tell his relatives about him having a RISK of a particular genetic disease .",claude,claude-sonnet-4-6,2,"In this particular case, we are discussing whether a person should tell his relatives about his having a risk of a particular genetic disease.",,2026-06-23T16:37:05.099138
conll14_365,conll14,long,27,"In this particular case , we are discussing about whether a person should tell his relatives about him having a RISK of a particular genetic disease .",claude,claude-sonnet-4-6,3,"In this particular case, we are discussing whether a person should tell his relatives about his having a risk of a particular genetic disease.",,2026-06-23T16:37:07.488471
conll14_1175,conll14,long,36,"To them , social media is the only resource they can approach to know everything happened in their home country and the way they can use to show their lives to their lovers as well .",claude,claude-sonnet-4-6,1,"To them, social media is the only resource they can turn to in order to know everything that has happened in their home country and the means by which they can show their lives to their loved ones as well.",,2026-06-23T16:37:09.903200
conll14_1175,conll14,long,36,"To them , social media is the only resource they can approach to know everything happened in their home country and the way they can use to show their lives to their lovers as well .",claude,claude-sonnet-4-6,2,"To them, social media is the only resource they can turn to in order to know everything that has happened in their home country and the way they can use it to show their lives to their loved ones as well.",,2026-06-23T16:37:12.220058
conll14_1175,conll14,long,36,"To them , social media is the only resource they can approach to know everything happened in their home country and the way they can use to show their lives to their lovers as well .",claude,claude-sonnet-4-6,3,"To them, social media is the only resource they can turn to in order to know everything that has happened in their home country and the way they can use it to show their lives to their loved ones as well.",,2026-06-23T16:37:14.418763
conll14_454,conll14,long,26,"Therefore , telling the families and the relatives to get prepared for fighting the disease and even prevent to get the disease is your responsibility .",claude,claude-sonnet-4-6,1,"Therefore, telling the families and the relatives to get prepared for fighting the disease and even preventing getting the disease is your responsibility.",,2026-06-23T16:37:16.708540
conll14_454,conll14,long,26,"Therefore , telling the families and the relatives to get prepared for fighting the disease and even prevent to get the disease is your responsibility .",claude,claude-sonnet-4-6,2,"Therefore, telling the families and the relatives to get prepared for fighting the disease and even preventing getting the disease is your responsibility.",,2026-06-23T16:37:18.828048
conll14_454,conll14,long,26,"Therefore , telling the families and the relatives to get prepared for fighting the disease and even prevent to get the disease is your responsibility .",claude,claude-sonnet-4-6,3,"Therefore, telling the families and the relatives to get prepared for fighting the disease and even preventing getting the disease is your responsibility.",,2026-06-23T16:37:20.940716
conll14_97,conll14,long,43,"In a nutshell , our society ca n't push genetic problem carrier to tell his or her disease to his or her relatives but he or she should be willing to tell his or her relatives about his or her genetic problem .",claude,claude-sonnet-4-6,1,"In a nutshell, our society cannot push genetic problem carriers to tell their relatives about their disease, but they should be willing to inform their relatives about their genetic problem.",,2026-06-23T16:37:23.273053
conll14_97,conll14,long,43,"In a nutshell , our society ca n't push genetic problem carrier to tell his or her disease to his or her relatives but he or she should be willing to tell his or her relatives about his or her genetic problem .",claude,claude-sonnet-4-6,2,"In a nutshell, our society cannot push genetic problem carriers to tell their relatives about their disease, but they should be willing to inform their relatives about their genetic problem.",,2026-06-23T16:37:25.643718
conll14_97,conll14,long,43,"In a nutshell , our society ca n't push genetic problem carrier to tell his or her disease to his or her relatives but he or she should be willing to tell his or her relatives about his or her genetic problem .",claude,claude-sonnet-4-6,3,"In a nutshell, our society cannot push genetic problem carriers to tell their relatives about their disease, but they should be willing to inform their relatives about their genetic problem.",,2026-06-23T16:37:27.965698
conll14_824,conll14,long,29,"As people feel more confident online where they do not have to face in real-life on the spot , they feel more comfortable and thus prefer communicating online .",claude,claude-sonnet-4-6,1,"As people feel more confident online, where they do not have to face real-life on-the-spot interactions, they feel more comfortable and thus prefer communicating online.",,2026-06-23T16:37:30.161222
conll14_824,conll14,long,29,"As people feel more confident online where they do not have to face in real-life on the spot , they feel more comfortable and thus prefer communicating online .",claude,claude-sonnet-4-6,2,"As people feel more confident online where they do not have to face real-life on-the-spot interactions, they feel more comfortable and thus prefer communicating online.",,2026-06-23T16:37:32.322692
conll14_824,conll14,long,29,"As people feel more confident online where they do not have to face in real-life on the spot , they feel more comfortable and thus prefer communicating online .",claude,claude-sonnet-4-6,3,"As people feel more confident online, where they do not have to face real-life, on-the-spot interactions, they feel more comfortable and thus prefer communicating online.",,2026-06-23T16:37:35.043031
conll14_1042,conll14,long,38,"Nevertheless , with those advantages , some disadvantages may appear such as reduction in face-to-face human contact which affects interpersonal skills , privacy issue , as well as some frauds that can be done through social media .",claude,claude-sonnet-4-6,1,"Nevertheless, with those advantages, some disadvantages may appear, such as a reduction in face-to-face human contact which affects interpersonal skills, privacy issues, as well as some frauds that can be committed through social media.",,2026-06-23T16:37:37.527355
conll14_1042,conll14,long,38,"Nevertheless , with those advantages , some disadvantages may appear such as reduction in face-to-face human contact which affects interpersonal skills , privacy issue , as well as some frauds that can be done through social media .",claude,claude-sonnet-4-6,2,"Nevertheless, with those advantages, some disadvantages may appear, such as a reduction in face-to-face human contact, which affects interpersonal skills, privacy issues, as well as some frauds that can be committed through social media.",,2026-06-23T16:37:39.865589
conll14_1042,conll14,long,38,"Nevertheless , with those advantages , some disadvantages may appear such as reduction in face-to-face human contact which affects interpersonal skills , privacy issue , as well as some frauds that can be done through social media .",claude,claude-sonnet-4-6,3,"Nevertheless, with those advantages, some disadvantages may appear, such as a reduction in face-to-face human contact which affects interpersonal skills, privacy issues, as well as some frauds that can be committed through social media.",,2026-06-23T16:37:42.439508
conll14_480,conll14,long,43,"Imagine you are living like a normal person but suddenly one day your relative comes tells you that actually there are some possibilities that you may encounter some disease in the future , what kind of feeling are you going to have ?",claude,claude-sonnet-4-6,1,"Imagine you are living like a normal person, but suddenly one day a relative comes and tells you that there is actually a possibility that you may encounter some disease in the future — what kind of feeling are you going to have?",,2026-06-23T16:37:44.669582
conll14_480,conll14,long,43,"Imagine you are living like a normal person but suddenly one day your relative comes tells you that actually there are some possibilities that you may encounter some disease in the future , what kind of feeling are you going to have ?",claude,claude-sonnet-4-6,2,"Imagine you are living like a normal person, but suddenly one day a relative comes and tells you that there are actually some possibilities that you may encounter some disease in the future. What kind of feeling are you going to have?",,2026-06-23T16:37:47.341992
conll14_480,conll14,long,43,"Imagine you are living like a normal person but suddenly one day your relative comes tells you that actually there are some possibilities that you may encounter some disease in the future , what kind of feeling are you going to have ?",claude,claude-sonnet-4-6,3,"Imagine you are living like a normal person, but suddenly one day a relative comes and tells you that there is actually a possibility that you may encounter some disease in the future; what kind of feelings are you going to have?",,2026-06-23T16:37:49.840369
bea19_592,bea19,short,13,They use at least one hour to learn English knowledge a day .,claude,claude-sonnet-4-6,1,They spend at least one hour a day learning English.,,2026-06-23T16:37:51.833523
bea19_592,bea19,short,13,They use at least one hour to learn English knowledge a day .,claude,claude-sonnet-4-6,2,They use at least one hour a day to learn English.,,2026-06-23T16:37:54.097822
bea19_592,bea19,short,13,They use at least one hour to learn English knowledge a day .,claude,claude-sonnet-4-6,3,They use at least one hour a day to learn English.,,2026-06-23T16:37:56.246356
bea19_4103,bea19,short,9,Stocks are an integral part of their livelihood .,claude,claude-sonnet-4-6,1,Stocks are an integral part of their livelihood.,,2026-06-23T16:37:58.301049
bea19_4103,bea19,short,9,Stocks are an integral part of their livelihood .,claude,claude-sonnet-4-6,2,Stocks are an integral part of their livelihood.,,2026-06-23T16:38:00.276903
bea19_4103,bea19,short,9,Stocks are an integral part of their livelihood .,claude,claude-sonnet-4-6,3,Stocks are an integral part of their livelihood.,,2026-06-23T16:38:02.186093
bea19_723,bea19,short,6,This is a modern city .,claude,claude-sonnet-4-6,1,This is a modern city.,,2026-06-23T16:38:04.338641
bea19_723,bea19,short,6,This is a modern city .,claude,claude-sonnet-4-6,2,This is a modern city.,,2026-06-23T16:38:06.064809
bea19_723,bea19,short,6,This is a modern city .,claude,claude-sonnet-4-6,3,This is a modern city.,,2026-06-23T16:38:07.851951
bea19_1429,bea19,short,1,Introduction,claude,claude-sonnet-4-6,1,Introduction,,2026-06-23T16:38:09.661826
bea19_1429,bea19,short,1,Introduction,claude,claude-sonnet-4-6,2,Introduction,,2026-06-23T16:38:12.294968
bea19_1429,bea19,short,1,Introduction,claude,claude-sonnet-4-6,3,Introduction,,2026-06-23T16:38:14.045861
bea19_1087,bea19,short,9,She wanted to be his wife so bad .,claude,claude-sonnet-4-6,1,She wanted to be his wife so badly.,,2026-06-23T16:38:16.702554
bea19_1087,bea19,short,9,She wanted to be his wife so bad .,claude,claude-sonnet-4-6,2,She wanted to be his wife so badly.,,2026-06-23T16:38:18.583195
bea19_1087,bea19,short,9,She wanted to be his wife so bad .,claude,claude-sonnet-4-6,3,She wanted to be his wife so badly.,,2026-06-23T16:38:20.587737
bea19_2040,bea19,short,13,"Finally , I think technological developments make us improve to the future .",claude,claude-sonnet-4-6,1,"Finally, I think technological developments will help us improve for the future.",,2026-06-23T16:38:22.733542
bea19_2040,bea19,short,13,"Finally , I think technological developments make us improve to the future .",claude,claude-sonnet-4-6,2,"Finally, I think technological developments will help us improve toward the future.",,2026-06-23T16:38:24.682155
bea19_2040,bea19,short,13,"Finally , I think technological developments make us improve to the future .",claude,claude-sonnet-4-6,3,"Finally, I think technological developments will help us improve for the future.",,2026-06-23T16:38:26.629108
bea19_1973,bea19,short,12,"The've got a lot of different dishes , traditional and modern .",claude,claude-sonnet-4-6,1,"They've got a lot of different dishes, traditional and modern.",,2026-06-23T16:38:28.551732
bea19_1973,bea19,short,12,"The've got a lot of different dishes , traditional and modern .",claude,claude-sonnet-4-6,2,"They've got a lot of different dishes, traditional and modern.",,2026-06-23T16:38:30.558198
bea19_1973,bea19,short,12,"The've got a lot of different dishes , traditional and modern .",claude,claude-sonnet-4-6,3,"They've got a lot of different dishes, traditional and modern.",,2026-06-23T16:38:33.006931
bea19_1764,bea19,short,12,"However , I like to be a volunteer on enjoyable projects .",claude,claude-sonnet-4-6,1,"However, I like to volunteer on enjoyable projects.",,2026-06-23T16:38:35.000551
bea19_1764,bea19,short,12,"However , I like to be a volunteer on enjoyable projects .",claude,claude-sonnet-4-6,2,"However, I would like to volunteer on enjoyable projects.",,2026-06-23T16:38:37.187173
bea19_1764,bea19,short,12,"However , I like to be a volunteer on enjoyable projects .",claude,claude-sonnet-4-6,3,"However, I like to volunteer on enjoyable projects.",,2026-06-23T16:38:39.067600
bea19_2461,bea19,short,11,Do n't forget to practise and enjoy Puerquitour ! ! !,claude,claude-sonnet-4-6,1,Don't forget to practice and enjoy Puerquitour!!!,,2026-06-23T16:38:41.356708
bea19_2461,bea19,short,11,Do n't forget to practise and enjoy Puerquitour ! ! !,claude,claude-sonnet-4-6,2,Don't forget to practice and enjoy Puerquitour!!!,,2026-06-23T16:38:43.708900
bea19_2461,bea19,short,11,Do n't forget to practise and enjoy Puerquitour ! ! !,claude,claude-sonnet-4-6,3,Don't forget to practice and enjoy Puerquitour!!!,,2026-06-23T16:38:45.548529
bea19_3193,bea19,short,13,I followed cricket religiously and have watched almost every match India played .,claude,claude-sonnet-4-6,1,I have followed cricket religiously and have watched almost every match India has played.,,2026-06-23T16:38:47.557581
bea19_3193,bea19,short,13,I followed cricket religiously and have watched almost every match India played .,claude,claude-sonnet-4-6,2,I have followed cricket religiously and have watched almost every match India has played.,,2026-06-23T16:38:51.709574
bea19_3193,bea19,short,13,I followed cricket religiously and have watched almost every match India played .,claude,claude-sonnet-4-6,3,I have followed cricket religiously and have watched almost every match India has played.,,2026-06-23T16:38:56.821279
bea19_3148,bea19,short,5,( Please ! ) .,claude,claude-sonnet-4-6,1,Please provide the sentence you would like me to correct. It seems the sentence itself was not included in your message.,,2026-06-23T16:38:59.303734
bea19_3148,bea19,short,5,( Please ! ) .,claude,claude-sonnet-4-6,2,"Please provide the sentence you would like me to correct. It seems only the instruction was included, but the actual sentence to be corrected is missing.",,2026-06-23T16:39:05.165992
bea19_3148,bea19,short,5,( Please ! ) .,claude,claude-sonnet-4-6,3,Please provide the sentence you would like me to correct. It seems the sentence itself was not included in your message.,,2026-06-23T16:39:07.748343
bea19_839,bea19,short,12,There was a funny thing when I went to the marshal .,claude,claude-sonnet-4-6,1,There was a funny thing when I went to the marshal.,,2026-06-23T16:39:09.582268
bea19_839,bea19,short,12,There was a funny thing when I went to the marshal .,claude,claude-sonnet-4-6,2,There was a funny thing when I went to the marshal.,,2026-06-23T16:39:11.327211
bea19_839,bea19,short,12,There was a funny thing when I went to the marshal .,claude,claude-sonnet-4-6,3,There was a funny thing when I went to the marshal.,,2026-06-23T16:39:13.166274
bea19_4084,bea19,short,7,The effects of this are unpredictable .,claude,claude-sonnet-4-6,1,The effects of this are unpredictable.,,2026-06-23T16:39:15.318042
bea19_4084,bea19,short,7,The effects of this are unpredictable .,claude,claude-sonnet-4-6,2,The effects of this are unpredictable.,,2026-06-23T16:39:17.340186
bea19_4084,bea19,short,7,The effects of this are unpredictable .,claude,claude-sonnet-4-6,3,The effects of this are unpredictable.,,2026-06-23T16:39:20.149291
bea19_1536,bea19,short,11,Similarly travelling by car has its own advantage and disadvantages .,claude,claude-sonnet-4-6,1,"Similarly, travelling by car has its own advantages and disadvantages.",,2026-06-23T16:39:22.552682
bea19_1536,bea19,short,11,Similarly travelling by car has its own advantage and disadvantages .,claude,claude-sonnet-4-6,2,"Similarly, travelling by car has its own advantages and disadvantages.",,2026-06-23T16:39:24.721733
bea19_1536,bea19,short,11,Similarly travelling by car has its own advantage and disadvantages .,claude,claude-sonnet-4-6,3,"Similarly, travelling by car has its own advantages and disadvantages.",,2026-06-23T16:39:26.714148
bea19_2292,bea19,short,12,Bart is ten years old and is a typical American child .,claude,claude-sonnet-4-6,1,Bart is ten years old and is a typical American child.,,2026-06-23T16:39:28.753091
bea19_2292,bea19,short,12,Bart is ten years old and is a typical American child .,claude,claude-sonnet-4-6,2,Bart is ten years old and is a typical American child.,,2026-06-23T16:39:30.536876
bea19_2292,bea19,short,12,Bart is ten years old and is a typical American child .,claude,claude-sonnet-4-6,3,Bart is ten years old and is a typical American child.,,2026-06-23T16:39:32.732493
bea19_2696,bea19,short,5,"Second , being punctual .",claude,claude-sonnet-4-6,1,"Second, be punctual.",,2026-06-23T16:39:34.551764
bea19_2696,bea19,short,5,"Second , being punctual .",claude,claude-sonnet-4-6,2,"Second, be punctual.",,2026-06-23T16:39:36.293409
bea19_2696,bea19,short,5,"Second , being punctual .",claude,claude-sonnet-4-6,3,"Second, be punctual.",,2026-06-23T16:39:40.843075
bea19_2694,bea19,short,12,Businesslike suits and ties fit in well with the formal occasion .,claude,claude-sonnet-4-6,1,Businesslike suits and ties fit in well with the formal occasion.,,2026-06-23T16:39:42.833902
bea19_2694,bea19,short,12,Businesslike suits and ties fit in well with the formal occasion .,claude,claude-sonnet-4-6,2,Businesslike suits and ties fit in well with the formal occasion.,,2026-06-23T16:39:44.717173
bea19_2694,bea19,short,12,Businesslike suits and ties fit in well with the formal occasion .,claude,claude-sonnet-4-6,3,Businesslike suits and ties fit in well with the formal occasion.,,2026-06-23T16:39:46.568095
bea19_3335,bea19,short,13,"This zone is part of a protected area , a natural park .",claude,claude-sonnet-4-6,1,"This zone is part of a protected area, a natural park.",,2026-06-23T16:39:50.964266
bea19_3335,bea19,short,13,"This zone is part of a protected area , a natural park .",claude,claude-sonnet-4-6,2,"This zone is part of a protected area, a natural park.",,2026-06-23T16:39:54.323836
bea19_3335,bea19,short,13,"This zone is part of a protected area , a natural park .",claude,claude-sonnet-4-6,3,"This zone is part of a protected area, a natural park.",,2026-06-23T16:39:56.133358
bea19_3200,bea19,short,11,I will also advise reading more about cricket on cricinfo.com .,claude,claude-sonnet-4-6,1,I would also advise reading more about cricket on cricinfo.com.,,2026-06-23T16:39:58.064730
bea19_3200,bea19,short,11,I will also advise reading more about cricket on cricinfo.com .,claude,claude-sonnet-4-6,2,I would also advise reading more about cricket on cricinfo.com.,,2026-06-23T16:39:59.986083
bea19_3200,bea19,short,11,I will also advise reading more about cricket on cricinfo.com .,claude,claude-sonnet-4-6,3,I would also advise reading more about cricket on cricinfo.com.,,2026-06-23T16:40:02.498225
bea19_4327,bea19,short,8,They come to feel prejudice toward Jews .,claude,claude-sonnet-4-6,1,They came to feel prejudice toward Jews.,,2026-06-23T16:40:04.411573
bea19_4327,bea19,short,8,They come to feel prejudice toward Jews .,claude,claude-sonnet-4-6,2,They came to feel prejudice toward Jews.,,2026-06-23T16:40:06.325137
bea19_4327,bea19,short,8,They come to feel prejudice toward Jews .,claude,claude-sonnet-4-6,3,They came to feel prejudiced toward Jews.,,2026-06-23T16:40:08.223942
bea19_1179,bea19,short,4,"August , 23rd 2014",claude,claude-sonnet-4-6,1,"August 23rd, 2014",,2026-06-23T16:40:10.167084
bea19_1179,bea19,short,4,"August , 23rd 2014",claude,claude-sonnet-4-6,2,"August 23rd, 2014",,2026-06-23T16:40:12.267072
bea19_1179,bea19,short,4,"August , 23rd 2014",claude,claude-sonnet-4-6,3,"August 23rd, 2014",,2026-06-23T16:40:14.060927
bea19_2664,bea19,short,10,"For example , you can travel to new places .",claude,claude-sonnet-4-6,1,"For example, you can travel to new places.",,2026-06-23T16:40:15.800790
bea19_2664,bea19,short,10,"For example , you can travel to new places .",claude,claude-sonnet-4-6,2,"For example, you can travel to new places.",,2026-06-23T16:40:17.591148
bea19_2664,bea19,short,10,"For example , you can travel to new places .",claude,claude-sonnet-4-6,3,"For example, you can travel to new places.",,2026-06-23T16:40:22.141049
bea19_2257,bea19,short,13,"There were two rooms , smoking room or non - smoking room .",claude,claude-sonnet-4-6,1,"There were two rooms, a smoking room or a non-smoking room.",,2026-06-23T16:40:24.240350
bea19_2257,bea19,short,13,"There were two rooms , smoking room or non - smoking room .",claude,claude-sonnet-4-6,2,"There were two rooms, a smoking room or a non-smoking room.",,2026-06-23T16:40:26.195413
bea19_2257,bea19,short,13,"There were two rooms , smoking room or non - smoking room .",claude,claude-sonnet-4-6,3,"There were two rooms, a smoking room or a non-smoking room.",,2026-06-23T16:40:28.425001
bea19_1032,bea19,short,6,Susan is a little dragon .,claude,claude-sonnet-4-6,1,Susan is a little dragon.,,2026-06-23T16:40:30.454235
bea19_1032,bea19,short,6,Susan is a little dragon .,claude,claude-sonnet-4-6,2,Susan is a little dragon.,,2026-06-23T16:40:32.238639
bea19_1032,bea19,short,6,Susan is a little dragon .,claude,claude-sonnet-4-6,3,Susan is a little dragon.,,2026-06-23T16:40:34.069000
bea19_3185,bea19,short,5,Cricket is my passion .,claude,claude-sonnet-4-6,1,Cricket is my passion.,,2026-06-23T16:40:36.580010
bea19_3185,bea19,short,5,Cricket is my passion .,claude,claude-sonnet-4-6,2,Cricket is my passion.,,2026-06-23T16:40:38.541431
bea19_3185,bea19,short,5,Cricket is my passion .,claude,claude-sonnet-4-6,3,Cricket is my passion.,,2026-06-23T16:40:40.386006
bea19_2146,bea19,short,12,"Firstly , the car is more convenient because there is privacy .",claude,claude-sonnet-4-6,1,"Firstly, the car is more convenient because there is privacy.",,2026-06-23T16:40:42.183011
bea19_2146,bea19,short,12,"Firstly , the car is more convenient because there is privacy .",claude,claude-sonnet-4-6,2,"Firstly, the car is more convenient because there is privacy.",,2026-06-23T16:40:43.936296
bea19_2146,bea19,short,12,"Firstly , the car is more convenient because there is privacy .",claude,claude-sonnet-4-6,3,"Firstly, the car is more convenient because there is privacy.",,2026-06-23T16:40:46.162523
bea19_822,bea19,short,9,Contemporary Art is a very controversial issue nowadays .,claude,claude-sonnet-4-6,1,Contemporary art is a very controversial issue nowadays.,,2026-06-23T16:40:48.579144
bea19_822,bea19,short,9,Contemporary Art is a very controversial issue nowadays .,claude,claude-sonnet-4-6,2,Contemporary art is a very controversial issue nowadays.,,2026-06-23T16:40:51.062267
bea19_822,bea19,short,9,Contemporary Art is a very controversial issue nowadays .,claude,claude-sonnet-4-6,3,Contemporary art is a very controversial issue nowadays.,,2026-06-23T16:40:52.953940
bea19_3365,bea19,short,11,"On the other hand , the gym is too small .",claude,claude-sonnet-4-6,1,"On the other hand, the gym is too small.",,2026-06-23T16:40:54.944780
bea19_3365,bea19,short,11,"On the other hand , the gym is too small .",claude,claude-sonnet-4-6,2,"On the other hand, the gym is too small.",,2026-06-23T16:40:56.890162
bea19_3365,bea19,short,11,"On the other hand , the gym is too small .",claude,claude-sonnet-4-6,3,"On the other hand, the gym is too small.",,2026-06-23T16:40:58.737936
bea19_2318,bea19,short,10,First of all they are very dirty by nature .,claude,claude-sonnet-4-6,1,"First of all, they are very dirty by nature.",,2026-06-23T16:41:00.597386
bea19_2318,bea19,short,10,First of all they are very dirty by nature .,claude,claude-sonnet-4-6,2,"First of all, they are very dirty by nature.",,2026-06-23T16:41:02.612260
bea19_2318,bea19,short,10,First of all they are very dirty by nature .,claude,claude-sonnet-4-6,3,"First of all, they are very dirty by nature.",,2026-06-23T16:41:05.130956
bea19_1357,bea19,short,10,I was amazed of how huge were the falls .,claude,claude-sonnet-4-6,1,I was amazed at how huge the falls were.,,2026-06-23T16:41:07.927614
bea19_1357,bea19,short,10,I was amazed of how huge were the falls .,claude,claude-sonnet-4-6,2,I was amazed at how huge the falls were.,,2026-06-23T16:41:09.889529
bea19_1357,bea19,short,10,I was amazed of how huge were the falls .,claude,claude-sonnet-4-6,3,I was amazed at how huge the falls were.,,2026-06-23T16:41:11.714446
bea19_454,bea19,short,6,1- make me fit and healthy,claude,claude-sonnet-4-6,1,Make me fit and healthy.,,2026-06-23T16:41:13.566235
bea19_454,bea19,short,6,1- make me fit and healthy,claude,claude-sonnet-4-6,2,Make me fit and healthy.,,2026-06-23T16:41:15.305193
bea19_454,bea19,short,6,1- make me fit and healthy,claude,claude-sonnet-4-6,3,Make me fit and healthy.,,2026-06-23T16:41:17.280810
bea19_4239,bea19,short,11,Modern times saw gas and electric ranges as to staple .,claude,claude-sonnet-4-6,1,Modern times saw gas and electric ranges as a staple.,,2026-06-23T16:41:20.158451
bea19_4239,bea19,short,11,Modern times saw gas and electric ranges as to staple .,claude,claude-sonnet-4-6,2,Modern times saw gas and electric ranges as a staple.,,2026-06-23T16:41:22.178155
bea19_4239,bea19,short,11,Modern times saw gas and electric ranges as to staple .,claude,claude-sonnet-4-6,3,Modern times saw gas and electric ranges as a staple.,,2026-06-23T16:41:24.598999
bea19_899,bea19,short,7,Last night I made a decision .,claude,claude-sonnet-4-6,1,Last night I made a decision.,,2026-06-23T16:41:26.844603
bea19_899,bea19,short,7,Last night I made a decision .,claude,claude-sonnet-4-6,2,Last night I made a decision.,,2026-06-23T16:41:28.745713
bea19_899,bea19,short,7,Last night I made a decision .,claude,claude-sonnet-4-6,3,Last night I made a decision.,,2026-06-23T16:41:31.098782
bea19_675,bea19,short,10,That 's reason why basketball is my favorite sport .,claude,claude-sonnet-4-6,1,That's the reason why basketball is my favorite sport.,,2026-06-23T16:41:33.909141
bea19_675,bea19,short,10,That 's reason why basketball is my favorite sport .,claude,claude-sonnet-4-6,2,That's the reason why basketball is my favorite sport.,,2026-06-23T16:41:35.813923
bea19_675,bea19,short,10,That 's reason why basketball is my favorite sport .,claude,claude-sonnet-4-6,3,That's the reason why basketball is my favorite sport.,,2026-06-23T16:41:38.912255
bea19_804,bea19,short,2,Dear Carlos,claude,claude-sonnet-4-6,1,"Dear Carlos,",,2026-06-23T16:41:41.772608
bea19_804,bea19,short,2,Dear Carlos,claude,claude-sonnet-4-6,2,"Dear Carlos,",,2026-06-23T16:41:43.555949
bea19_804,bea19,short,2,Dear Carlos,claude,claude-sonnet-4-6,3,"Dear Carlos,",,2026-06-23T16:41:45.561212
bea19_726,bea19,short,5,You may like this .,claude,claude-sonnet-4-6,1,You may like this.,,2026-06-23T16:41:48.358558
bea19_726,bea19,short,5,You may like this .,claude,claude-sonnet-4-6,2,You may like this.,,2026-06-23T16:41:50.129446
bea19_726,bea19,short,5,You may like this .,claude,claude-sonnet-4-6,3,You may like this.,,2026-06-23T16:41:52.016388
bea19_1346,bea19,short,10,"On september 12th,2014 I went to New York city .",claude,claude-sonnet-4-6,1,"On September 12th, 2014, I went to New York City.",,2026-06-23T16:41:54.400134
bea19_1346,bea19,short,10,"On september 12th,2014 I went to New York city .",claude,claude-sonnet-4-6,2,"On September 12th, 2014, I went to New York City.",,2026-06-23T16:41:57.501624
bea19_1346,bea19,short,10,"On september 12th,2014 I went to New York city .",claude,claude-sonnet-4-6,3,"On September 12th, 2014, I went to New York City.",,2026-06-23T16:41:59.701777
bea19_520,bea19,short,4,Dear sir Dimara .,claude,claude-sonnet-4-6,1,Dear Sir Dimara.,,2026-06-23T16:42:01.729640
